pitcher,p_throws,fb_ivb,fb_run,fb_spin,si_share,rel_height,extension,rel_side,off_share,velo_gap,mix_depth,brk_sweep,zone_rate,glove_side,fb_up,brk_down,brk_height,off_down
434665,R,12.244562737642585,12.630570342205324,2203.1589147286822,0.8250950570342205,6.448205128205129,5.723316062176165,1.1514615384615385,0.0641025641025641,10.105179485644157,2.7193735249946362,11.936,0.47435897435897434,3.35162150344049,0.24334600760456274,0.38666666666666666,1.944120941831614,0.32
434671,R,17.104311911448868,5.707444242524368,2240.3594294244485,0.2967123740294069,6.002231583495356,6.169971098265895,0.23975012601713833,0.23107942680204507,7.288605181504295,5.404252856082497,5.5814043583535105,0.4769928710304601,0.08488314225587129,0.3684123575086734,0.2675544794188862,2.1362214222084286,0.4406357120598317
434672,R,15.857292576419212,13.410131004366812,2096.692867540029,0.002911208151382824,5.648982206405694,5.821652421652422,2.624192170818505,0.25551601423487547,9.327869141599066,2.9557688420390655,4.961448467966574,0.39786476868327403,-2.2072775985758692,0.1470160116448326,0.5125348189415042,1.483001962849619,0.4568245125348189
434678,R,20.944615384615382,9.526153846153846,2185.269230769231,0.0,6.077894736842105,6.71578947368421,1.786578947368421,0.05263157894736842,,1.956639566395664,,0.7105263157894737,1.61236871019442,0.2692307692307692,,,
434718,R,14.463677419354838,14.07541935483871,2224.9394435351883,1.0,5.681038696537678,5.574023303632625,1.8097759674134422,0.19891378139850646,6.11106493211814,2.8735582405269997,-0.13350844277673546,0.39918533604887985,-0.34029616822951014,0.317741935483871,0.35647279549718575,1.8491792403013163,0.47440273037542663
435043,L,1.9650231600617603,13.070735975295934,1933.4869383490072,0.9016984045290788,5.45666110647762,5.836589497459063,3.256369196552683,0.07228245760355852,10.582743840319722,3.1440726093058013,11.624298245614035,0.440922991381707,-0.1487708799678485,0.13741636644364386,0.47441520467836257,1.617286933247044,0.5346153846153846
435044,R,13.405423728813558,12.296949152542373,2127.1111111111113,0.9067796610169492,5.899675675675676,5.823369565217392,1.7588648648648648,0.05405405405405406,8.327358967872513,2.294054561297674,2.048421052631579,0.5297297297297298,-0.6724715508925432,0.5338983050847458,0.19298245614035087,2.3488514289505518,
435045,R,15.881538461538462,3.288,2282.171875,0.0,6.111394422310757,6.4688,2.244940239043825,0.08764940239043825,8.086567069294347,2.435009469330963,6.160434782608696,0.4820717131474104,-0.8082991679108249,0.25384615384615383,0.5869565217391305,1.4502472370456139,0.2727272727272727
435221,R,12.067036395147314,11.669116117850955,2202.9721900347627,0.5291738879260544,6.452452316076294,5.7606284153005465,1.4920626702997275,0.010081743869209809,6.928669062679774,4.310406625831269,11.506803699897226,0.5177111716621253,-0.1425087327975271,0.24090121317157712,0.33093525179856115,1.9098032131342668,0.6216216216216216
435400,R,16.188837209302328,9.835762273901809,2312.551573426573,0.18087855297157623,5.53790611814346,5.915772703133298,1.647710970464135,0.014767932489451477,7.314676299460373,2.624229116053074,3.624615384615385,0.4873417721518987,1.7507639591189101,0.43755383290267014,0.38461538461538464,1.7771461991952158,0.42857142857142855
